HITId	HITTypeId	Title	Description	Keywords	Reward	CreationTime	MaxAssignments	RequesterAnnotation	AssignmentDurationInSeconds	AutoApprovalDelayInSeconds	Expiration	NumberOfSimilarHITs	LifetimeInSeconds	AssignmentId	WorkerId	AssignmentStatus	AcceptTime	SubmitTime	AutoApprovalTime	ApprovalTime	RejectionTime	RequesterFeedback	WorkTimeInSeconds	LifetimeApprovalRate	Last30DaysApprovalRate	Last7DaysApprovalRate	Input.image_url	Answer.tag1	Answer.tag2	Answer.tag3	Answer.tag4	Answer.tag5	Approve	Reject
3XH7ZM9YX2FWN0O0FZ2K8XXXB909RY	3Q5AG2X64SLMDIWU7KHFYVLDTA8MVL	Describe 5 things you can do in this image	Please view the image and list 5 actions that you could do in this space.	"image, tag, picture, photo, action, goal"	$0.10	Sun Apr 17 22:51:01 PDT 2016	5	BatchId:2359893;	3600	86400	Sun Apr 24 22:51:01 PDT 2016			3N4BPTXIO9DA67W2DSTFR1UHKWKUK4	A1KIMT9A4JOKL3	Approved	Mon Apr 18 00:01:24 PDT 2016	Mon Apr 18 00:02:48 PDT 2016	Tue Apr 19 00:02:48 PDT 2016	2016-04-19 07:05:16 UTC			84	100% (51/51)	100% (51/51)	0% (0/0)	https://raw.githubusercontent.com/huyouare/mTurkImages/master/kitchen/sun_abxcngdqbxidvkcs.jpg	run water in the sink	sit at the table and eat a meal	turn the lights on above the table	look out windows	open the windows		
3XH7ZM9YX2FWN0O0FZ2K8XXXB909RY	3Q5AG2X64SLMDIWU7KHFYVLDTA8MVL	Describe 5 things you can do in this image	Please view the image and list 5 actions that you could do in this space.	"image, tag, picture, photo, action, goal"	$0.10	Sun Apr 17 22:51:01 PDT 2016	5	BatchId:2359893;	3600	86400	Sun Apr 24 22:51:01 PDT 2016			3SB4CE2TJWGWBYHB66RDHUQP927XAK	A2VI55LKT5L4KB	Approved	Mon Apr 18 00:16:39 PDT 2016	Mon Apr 18 00:18:04 PDT 2016	Tue Apr 19 00:18:04 PDT 2016	2016-04-19 07:20:16 UTC			85	100% (411/412)	100% (47/47)	0% (0/0)	https://raw.githubusercontent.com/huyouare/mTurkImages/master/kitchen/sun_abxcngdqbxidvkcs.jpg	sit on chairs	preparing the food	put on chandelier	open the cabinet	clean the floor		
3IHWR4LC7DYJGW27KK2XU91V47ZI8E	3Q5AG2X64SLMDIWU7KHFYVLDTA8MVL	Describe 5 things you can do in this image	Please view the image and list 5 actions that you could do in this space.	"image, tag, picture, photo, action, goal"	$0.10	Sun Apr 17 22:51:01 PDT 2016	5	BatchId:2359893;	3600	86400	Sun Apr 24 22:51:01 PDT 2016			30OG32W0SVWUPHKJK56QFBPIS3XNEN	A2VI55LKT5L4KB	Approved	Mon Apr 18 01:38:22 PDT 2016	Mon Apr 18 01:59:35 PDT 2016	Tue Apr 19 01:59:35 PDT 2016	2016-04-19 09:00:16 UTC			1273	100% (411/412)	100% (47/47)	0% (0/0)	https://raw.githubusercontent.com/huyouare/mTurkImages/master/kitchen/sun_admzmthmjgmaimfo.jpg	sitting on chair	eating from plates	drink from cups	washing plates	plates puts on cupboard		
3IHWR4LC7DYJGW27KK2XU91V47ZI8E	3Q5AG2X64SLMDIWU7KHFYVLDTA8MVL	Describe 5 things you can do in this image	Please view the image and list 5 actions that you could do in this space.	"image, tag, picture, photo, action, goal"	$0.10	Sun Apr 17 22:51:01 PDT 2016	5	BatchId:2359893;	3600	86400	Sun Apr 24 22:51:01 PDT 2016			31EUONYN2WOT9D6HGAVDU4D9I87OVB	A1LAWF0DZJI2XP	Approved	Mon Apr 18 03:51:34 PDT 2016	Mon Apr 18 03:52:26 PDT 2016	Tue Apr 19 03:52:26 PDT 2016	2016-04-19 10:55:16 UTC			52	100% (10/10)	100% (10/10)	0% (0/0)	https://raw.githubusercontent.com/huyouare/mTurkImages/master/kitchen/sun_admzmthmjgmaimfo.jpg	eat dinner with family	sit on a stool	cook family dinner	wash the dishes	use the oven		
3IHWR4LC7DYJGW27KK2XU91V47ZI8E	3Q5AG2X64SLMDIWU7KHFYVLDTA8MVL	Describe 5 things you can do in this image	Please view the image and list 5 actions that you could do in this space.	"image, tag, picture, photo, action, goal"	$0.10	Sun Apr 17 22:51:01 PDT 2016	5	BatchId:2359893;	3600	86400	Sun Apr 24 22:51:01 PDT 2016			3KWTYT0871O45YO5XRX8YPFGAF0L5K	A20NDRGSZZRQF	Approved	Mon Apr 18 03:08:52 PDT 2016	Mon Apr 18 03:09:41 PDT 2016	Tue Apr 19 03:09:41 PDT 2016	2016-04-19 10:10:16 UTC			49	96% (106/110)	100% (11/11)	0% (0/0)	https://raw.githubusercontent.com/huyouare/mTurkImages/master/kitchen/sun_admzmthmjgmaimfo.jpg	clean counter	cook	do dishes	cut vegetables	sweep floor		
3IHWR4LC7DYJGW27KK2XU91V47ZI8E	3Q5AG2X64SLMDIWU7KHFYVLDTA8MVL	Describe 5 things you can do in this image	Please view the image and list 5 actions that you could do in this space.	"image, tag, picture, photo, action, goal"	$0.10	Sun Apr 17 22:51:01 PDT 2016	5	BatchId:2359893;	3600	86400	Sun Apr 24 22:51:01 PDT 2016			3W92K5RLWV27130ZBVZELYDI1D25VN	A3D6IPJ4RBCNVY	Approved	Mon Apr 18 03:27:55 PDT 2016	Mon Apr 18 03:42:23 PDT 2016	Tue Apr 19 03:42:23 PDT 2016	2016-04-19 10:45:16 UTC			868	100% (16/16)	100% (16/16)	0% (0/0)	https://raw.githubusercontent.com/huyouare/mTurkImages/master/kitchen/sun_admzmthmjgmaimfo.jpg	cook a meal	clean the table top	sit and have a cup of tea	bake a cake	eat dinner with family		
3IHWR4LC7DYJGW27KK2XU91V47ZI8E	3Q5AG2X64SLMDIWU7KHFYVLDTA8MVL	Describe 5 things you can do in this image	Please view the image and list 5 actions that you could do in this space.	"image, tag, picture, photo, action, goal"	$0.10	Sun Apr 17 22:51:01 PDT 2016	5	BatchId:2359893;	3600	86400	Sun Apr 24 22:51:01 PDT 2016			3X73LLYYQ2Z69RBLA6EW0EMVKJONH2	A1KIMT9A4JOKL3	Approved	Mon Apr 18 00:20:09 PDT 2016	Mon Apr 18 00:21:00 PDT 2016	Tue Apr 19 00:21:00 PDT 2016	2016-04-19 07:25:16 UTC			51	100% (51/51)	100% (51/51)	0% (0/0)	https://raw.githubusercontent.com/huyouare/mTurkImages/master/kitchen/sun_admzmthmjgmaimfo.jpg	sit at the bar and eat a meal	open the drawers	hang more pots on the pot rack	cook a meal	run water in the sink		
36818Z1KV3YI9HD3WFFOMU51BD33A4	3Q5AG2X64SLMDIWU7KHFYVLDTA8MVL	Describe 5 things you can do in this image	Please view the image and list 5 actions that you could do in this space.	"image, tag, picture, photo, action, goal"	$0.10	Sun Apr 17 22:51:01 PDT 2016	5	BatchId:2359893;	3600	86400	Sun Apr 24 22:51:01 PDT 2016			33FBRBDW6PKUPCD1ICBC7QZKIWOC8Y	A3D6IPJ4RBCNVY	Approved	Mon Apr 18 03:26:37 PDT 2016	Mon Apr 18 03:30:56 PDT 2016	Tue Apr 19 03:30:56 PDT 2016	2016-04-19 10:35:16 UTC			259	100% (16/16)	100% (16/16)	0% (0/0)	https://raw.githubusercontent.com/huyouare/mTurkImages/master/kitchen/sun_aegnmfnvbbzeqjus.jpg	brush your teeth	wash your face	comb your hair	wash your hands	clean the wash basin		
36818Z1KV3YI9HD3WFFOMU51BD33A4	3Q5AG2X64SLMDIWU7KHFYVLDTA8MVL	Describe 5 things you can do in this image	Please view the image and list 5 actions that you could do in this space.	"image, tag, picture, photo, action, goal"	$0.10	Sun Apr 17 22:51:01 PDT 2016	5	BatchId:2359893;	3600	86400	Sun Apr 24 22:51:01 PDT 2016			33PPUNGG39QDFA379Z1K95VAH6TRZJ	A1PNMLLHQTMYLW	Approved	Mon Apr 18 00:26:03 PDT 2016	Mon Apr 18 00:45:23 PDT 2016	Tue Apr 19 00:45:23 PDT 2016	2016-04-19 07:50:16 UTC			1160	100% (16/16)	100% (16/16)	0% (0/0)	https://raw.githubusercontent.com/huyouare/mTurkImages/master/kitchen/sun_aegnmfnvbbzeqjus.jpg	make super straw	wash cup	get a drink of water	wash sink	organize cupboards		
36818Z1KV3YI9HD3WFFOMU51BD33A4	3Q5AG2X64SLMDIWU7KHFYVLDTA8MVL	Describe 5 things you can do in this image	Please view the image and list 5 actions that you could do in this space.	"image, tag, picture, photo, action, goal"	$0.10	Sun Apr 17 22:51:01 PDT 2016	5	BatchId:2359893;	3600	86400	Sun Apr 24 22:51:01 PDT 2016			3K3R2QNK8COQPBDB9V2Q1SG192A9UR	A2VI55LKT5L4KB	Approved	Mon Apr 18 01:24:00 PDT 2016	Mon Apr 18 01:38:21 PDT 2016	Tue Apr 19 01:38:21 PDT 2016	2016-04-19 08:40:16 UTC			861	100% (411/412)	100% (47/47)	0% (0/0)	https://raw.githubusercontent.com/huyouare/mTurkImages/master/kitchen/sun_aegnmfnvbbzeqjus.jpg	open cabinet door	take out some cleaning liquid	clean the sink with cleaner	washing hands with soap	wipe to dry with towel		
36818Z1KV3YI9HD3WFFOMU51BD33A4	3Q5AG2X64SLMDIWU7KHFYVLDTA8MVL	Describe 5 things you can do in this image	Please view the image and list 5 actions that you could do in this space.	"image, tag, picture, photo, action, goal"	$0.10	Sun Apr 17 22:51:01 PDT 2016	5	BatchId:2359893;	3600	86400	Sun Apr 24 22:51:01 PDT 2016			3NGI5ARFTUQV812KOWO3CGBJ39SP10	A1KIMT9A4JOKL3	Approved	Sun Apr 17 23:45:18 PDT 2016	Sun Apr 17 23:46:07 PDT 2016	Mon Apr 18 23:46:07 PDT 2016	2016-04-19 06:50:16 UTC			49	100% (51/51)	100% (51/51)	0% (0/0)	https://raw.githubusercontent.com/huyouare/mTurkImages/master/kitchen/sun_aegnmfnvbbzeqjus.jpg	plug appliances into the oulets	drink liquid from the glass	run water from the faucet	wash your hands	open and close the cabinets		
36818Z1KV3YI9HD3WFFOMU51BD33A4	3Q5AG2X64SLMDIWU7KHFYVLDTA8MVL	Describe 5 things you can do in this image	Please view the image and list 5 actions that you could do in this space.	"image, tag, picture, photo, action, goal"	$0.10	Sun Apr 17 22:51:01 PDT 2016	5	BatchId:2359893;	3600	86400	Sun Apr 24 22:51:01 PDT 2016			3NVC2EB65RKLRI802NY5D0JS5YE3Y5	A32Q6TNSAG4U3I	Approved	Mon Apr 18 03:15:06 PDT 2016	Mon Apr 18 03:17:41 PDT 2016	Tue Apr 19 03:17:41 PDT 2016	2016-04-19 10:20:16 UTC			155	100% (1/1)	100% (1/1)	0% (0/0)	https://raw.githubusercontent.com/huyouare/mTurkImages/master/kitchen/sun_aegnmfnvbbzeqjus.jpg	Wash Hand	Clean teeth	Make shave	Wash hair and Mouth	Press button for light on		
3M0556243S5K9CNLPELV99EYDA6FN8	3Q5AG2X64SLMDIWU7KHFYVLDTA8MVL	Describe 5 things you can do in this image	Please view the image and list 5 actions that you could do in this space.	"image, tag, picture, photo, action, goal"	$0.10	Sun Apr 17 22:51:01 PDT 2016	5	BatchId:2359893;	3600	86400	Sun Apr 24 22:51:01 PDT 2016			351SEKWQS12JFTLJC9G6WEIXN1KDMI	A3BDQV1KYR7OFH	Approved	Sun Apr 17 23:01:09 PDT 2016	Sun Apr 17 23:03:25 PDT 2016	Mon Apr 18 23:03:25 PDT 2016	2016-04-19 06:05:16 UTC			136	100% (7/7)	100% (7/7)	0% (0/0)	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_afeyptwnxpupucin.jpg	Its the hall of the house.	It contains 3 sofas.	Sofas are in white colors.	3 frames are on the wall.	one lamp with table.		
3M0556243S5K9CNLPELV99EYDA6FN8	3Q5AG2X64SLMDIWU7KHFYVLDTA8MVL	Describe 5 things you can do in this image	Please view the image and list 5 actions that you could do in this space.	"image, tag, picture, photo, action, goal"	$0.10	Sun Apr 17 22:51:01 PDT 2016	5	BatchId:2359893;	3600	86400	Sun Apr 24 22:51:01 PDT 2016			3DIP6YHAPDD9MAXFE3H7XEZN38X8EJ	A1PNMLLHQTMYLW	Approved	Mon Apr 18 00:25:25 PDT 2016	Mon Apr 18 00:26:03 PDT 2016	Tue Apr 19 00:26:03 PDT 2016	2016-04-19 07:30:16 UTC			38	100% (16/16)	100% (16/16)	0% (0/0)	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_afeyptwnxpupucin.jpg	read a book	look at pictures	nap on the couch	hang out with friends	play D&D		
3M0556243S5K9CNLPELV99EYDA6FN8	3Q5AG2X64SLMDIWU7KHFYVLDTA8MVL	Describe 5 things you can do in this image	Please view the image and list 5 actions that you could do in this space.	"image, tag, picture, photo, action, goal"	$0.10	Sun Apr 17 22:51:01 PDT 2016	5	BatchId:2359893;	3600	86400	Sun Apr 24 22:51:01 PDT 2016			3M23Y66PO3SNSFJ9MJ4E2H7BY4GS6I	A1KIMT9A4JOKL3	Approved	Sun Apr 17 23:42:40 PDT 2016	Sun Apr 17 23:43:06 PDT 2016	Mon Apr 18 23:43:06 PDT 2016	2016-04-19 06:45:16 UTC			26	100% (51/51)	100% (51/51)	0% (0/0)	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_afeyptwnxpupucin.jpg	lay down on the couch	take a nap	read coffee table books	rearrange pictures on teh wall	{}		
3M0556243S5K9CNLPELV99EYDA6FN8	3Q5AG2X64SLMDIWU7KHFYVLDTA8MVL	Describe 5 things you can do in this image	Please view the image and list 5 actions that you could do in this space.	"image, tag, picture, photo, action, goal"	$0.10	Sun Apr 17 22:51:01 PDT 2016	5	BatchId:2359893;	3600	86400	Sun Apr 24 22:51:01 PDT 2016			3OVR4I9USQ4X0C0IBRMUAJ8WKPP4QK	AADGIU4PEQW1H	Approved	Sun Apr 17 23:46:22 PDT 2016	Sun Apr 17 23:47:55 PDT 2016	Mon Apr 18 23:47:55 PDT 2016	2016-04-19 06:50:16 UTC			93	100% (10/10)	100% (10/10)	0% (0/0)	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_afeyptwnxpupucin.jpg	Sit on couch	Sit on chair	Read a book	Admire the art	Turn off the lamp		
3M0556243S5K9CNLPELV99EYDA6FN8	3Q5AG2X64SLMDIWU7KHFYVLDTA8MVL	Describe 5 things you can do in this image	Please view the image and list 5 actions that you could do in this space.	"image, tag, picture, photo, action, goal"	$0.10	Sun Apr 17 22:51:01 PDT 2016	5	BatchId:2359893;	3600	86400	Sun Apr 24 22:51:01 PDT 2016			3SNVL38CI5DEKDF2R18FXV8BDWECKD	A2VI55LKT5L4KB	Approved	Mon Apr 18 00:09:41 PDT 2016	Mon Apr 18 00:55:16 PDT 2016	Tue Apr 19 00:55:16 PDT 2016	2016-04-19 08:00:16 UTC			2735	100% (411/412)	100% (47/47)	0% (0/0)	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_afeyptwnxpupucin.jpg	taking rest on sofa	listening some music	cleaning the mess from table	exploring news paper	taking a nap		
36FQTHX3Z3CNSRIV2TFKH5P7TVO3BZ	3Q5AG2X64SLMDIWU7KHFYVLDTA8MVL	Describe 5 things you can do in this image	Please view the image and list 5 actions that you could do in this space.	"image, tag, picture, photo, action, goal"	$0.10	Sun Apr 17 22:51:01 PDT 2016	5	BatchId:2359893;	3600	86400	Sun Apr 24 22:51:01 PDT 2016			386PBUZZXGICCX3QMT12ZZYLSGRJL0	A2VI55LKT5L4KB	Approved	Mon Apr 18 00:05:53 PDT 2016	Mon Apr 18 00:09:40 PDT 2016	Tue Apr 19 00:09:40 PDT 2016	2016-04-19 07:10:16 UTC			227	100% (411/412)	100% (47/47)	0% (0/0)	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_agfzyuzxihlfxjsa.jpg	put of chandelier	sit before fireplace	read a book	rest on sofa	look through windows		
36FQTHX3Z3CNSRIV2TFKH5P7TVO3BZ	3Q5AG2X64SLMDIWU7KHFYVLDTA8MVL	Describe 5 things you can do in this image	Please view the image and list 5 actions that you could do in this space.	"image, tag, picture, photo, action, goal"	$0.10	Sun Apr 17 22:51:01 PDT 2016	5	BatchId:2359893;	3600	86400	Sun Apr 24 22:51:01 PDT 2016			3FE7TXL1LJ8NXYLV7D36H4BY0BU2QN	A5H56UWJF4PGN	Approved	Mon Apr 18 01:30:37 PDT 2016	Mon Apr 18 01:34:37 PDT 2016	Tue Apr 19 01:34:37 PDT 2016	2016-04-19 08:35:16 UTC			240	100% (8/8)	100% (8/8)	0% (0/0)	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_agfzyuzxihlfxjsa.jpg	Have friends over for drinks and snacks	Serve meals for family at the table	Have holiday meals at my house because there is plenty of room	Have book club meet at my house	"Sit and relax, enjoy the view"		
36FQTHX3Z3CNSRIV2TFKH5P7TVO3BZ	3Q5AG2X64SLMDIWU7KHFYVLDTA8MVL	Describe 5 things you can do in this image	Please view the image and list 5 actions that you could do in this space.	"image, tag, picture, photo, action, goal"	$0.10	Sun Apr 17 22:51:01 PDT 2016	5	BatchId:2359893;	3600	86400	Sun Apr 24 22:51:01 PDT 2016			3H0W84IWBLNF4FCBDCN7OVUST0LREE	AHFOTIHY4RM8Q	Approved	Mon Apr 18 01:15:52 PDT 2016	Mon Apr 18 01:17:53 PDT 2016	Tue Apr 19 01:17:53 PDT 2016	2016-04-19 08:20:16 UTC			121	100% (19/19)	100% (19/19)	0% (0/0)	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_agfzyuzxihlfxjsa.jpg	Read a book	Sit by a cozy fireplace	Eat on the table	Sit on the couch and talk to others	Enjoy the pretty view		
36FQTHX3Z3CNSRIV2TFKH5P7TVO3BZ	3Q5AG2X64SLMDIWU7KHFYVLDTA8MVL	Describe 5 things you can do in this image	Please view the image and list 5 actions that you could do in this space.	"image, tag, picture, photo, action, goal"	$0.10	Sun Apr 17 22:51:01 PDT 2016	5	BatchId:2359893;	3600	86400	Sun Apr 24 22:51:01 PDT 2016			3LYA37P8IR8VA8NWD1CKMB2TVBIKBI	A1LAWF0DZJI2XP	Approved	Mon Apr 18 03:50:31 PDT 2016	Mon Apr 18 03:51:03 PDT 2016	Tue Apr 19 03:51:03 PDT 2016	2016-04-19 10:55:16 UTC			32	100% (10/10)	100% (10/10)	0% (0/0)	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_agfzyuzxihlfxjsa.jpg	read a book	eat lunch with family	sit on the couch	watch the fireplacve	relax with friends		
36FQTHX3Z3CNSRIV2TFKH5P7TVO3BZ	3Q5AG2X64SLMDIWU7KHFYVLDTA8MVL	Describe 5 things you can do in this image	Please view the image and list 5 actions that you could do in this space.	"image, tag, picture, photo, action, goal"	$0.10	Sun Apr 17 22:51:01 PDT 2016	5	BatchId:2359893;	3600	86400	Sun Apr 24 22:51:01 PDT 2016			3NPFYT4IZDPXLPUES6JNDG1S7XLXGX	A3MTH04DDO1OAE	Approved	Mon Apr 18 01:54:06 PDT 2016	Mon Apr 18 01:56:04 PDT 2016	Tue Apr 19 01:56:04 PDT 2016	2016-04-19 09:00:16 UTC			118	100% (3/3)	100% (3/3)	0% (0/0)	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_agfzyuzxihlfxjsa.jpg	Take a book from a shelf and read it it	Look out at the landscape through the window	Sit down at the table and have dinner	Light up the fire place	sit down at the sofa and have a glass of wine		
34OWYT6U3W2JU1LHPC8BU5W6ODHI93	3Q5AG2X64SLMDIWU7KHFYVLDTA8MVL	Describe 5 things you can do in this image	Please view the image and list 5 actions that you could do in this space.	"image, tag, picture, photo, action, goal"	$0.10	Sun Apr 17 22:51:01 PDT 2016	5	BatchId:2359893;	3600	86400	Sun Apr 24 22:51:01 PDT 2016			32Q90QCQ1T6THBZGNSEANJ8EY8REK8	AVLBKM6QIPB1S	Approved	Sun Apr 17 23:23:24 PDT 2016	Sun Apr 17 23:24:19 PDT 2016	Mon Apr 18 23:24:19 PDT 2016	2016-04-19 06:25:16 UTC			55	100% (7/7)	100% (7/7)	0% (0/0)	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_amxhprerddfrecor.jpg	take a nap	relax for sometime	play guitar	sit and think	make a phone call sitting		
34OWYT6U3W2JU1LHPC8BU5W6ODHI93	3Q5AG2X64SLMDIWU7KHFYVLDTA8MVL	Describe 5 things you can do in this image	Please view the image and list 5 actions that you could do in this space.	"image, tag, picture, photo, action, goal"	$0.10	Sun Apr 17 22:51:01 PDT 2016	5	BatchId:2359893;	3600	86400	Sun Apr 24 22:51:01 PDT 2016			33SA9F9TRYFKCBTXC6XDBU29LFZWEL	A1KIMT9A4JOKL3	Approved	Sun Apr 17 23:29:22 PDT 2016	Sun Apr 17 23:30:14 PDT 2016	Mon Apr 18 23:30:14 PDT 2016	2016-04-19 06:30:16 UTC			52	100% (51/51)	100% (51/51)	0% (0/0)	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_amxhprerddfrecor.jpg	light a fire	take a nap	entertain your friends	put your feet up and relax	rearrange the furniture		
34OWYT6U3W2JU1LHPC8BU5W6ODHI93	3Q5AG2X64SLMDIWU7KHFYVLDTA8MVL	Describe 5 things you can do in this image	Please view the image and list 5 actions that you could do in this space.	"image, tag, picture, photo, action, goal"	$0.10	Sun Apr 17 22:51:01 PDT 2016	5	BatchId:2359893;	3600	86400	Sun Apr 24 22:51:01 PDT 2016			34QN5IT0T0CAVKIL6WISCPXJ97N08P	A1PNMLLHQTMYLW	Approved	Mon Apr 18 00:29:06 PDT 2016	Mon Apr 18 00:30:10 PDT 2016	Tue Apr 19 00:30:10 PDT 2016	2016-04-19 07:30:16 UTC			64	100% (16/16)	100% (16/16)	0% (0/0)	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_amxhprerddfrecor.jpg	read all of the books	read a magazine	nap on chair	sit on couch	lay backwards on ottoman to crack your back		
34OWYT6U3W2JU1LHPC8BU5W6ODHI93	3Q5AG2X64SLMDIWU7KHFYVLDTA8MVL	Describe 5 things you can do in this image	Please view the image and list 5 actions that you could do in this space.	"image, tag, picture, photo, action, goal"	$0.10	Sun Apr 17 22:51:01 PDT 2016	5	BatchId:2359893;	3600	86400	Sun Apr 24 22:51:01 PDT 2016			354P56DE9LO6WFXE5T968V77TF07SW	AP0PKP3FMTBV3	Approved	Mon Apr 18 00:04:21 PDT 2016	Mon Apr 18 00:05:55 PDT 2016	Tue Apr 19 00:05:55 PDT 2016	2016-04-19 07:10:16 UTC			94	100% (6/6)	100% (6/6)	0% (0/0)	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_amxhprerddfrecor.jpg	Have a party there	Sit on sofa couch	Lit the fire in fireplace	Do reading on sofa	Sleep on the couch		
34OWYT6U3W2JU1LHPC8BU5W6ODHI93	3Q5AG2X64SLMDIWU7KHFYVLDTA8MVL	Describe 5 things you can do in this image	Please view the image and list 5 actions that you could do in this space.	"image, tag, picture, photo, action, goal"	$0.10	Sun Apr 17 22:51:01 PDT 2016	5	BatchId:2359893;	3600	86400	Sun Apr 24 22:51:01 PDT 2016			3R5F3LQFV35AIXBRH7KGFAQ56J9ZOI	A1T76DXM1QUEB5	Approved	Mon Apr 18 00:01:20 PDT 2016	Mon Apr 18 00:06:12 PDT 2016	Tue Apr 19 00:06:12 PDT 2016	2016-04-19 07:10:16 UTC			292	100% (7/7)	100% (7/7)	0% (0/0)	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_amxhprerddfrecor.jpg	SIT ON A BIG SOFA	TAKE BOOKS FROM THAT STOOL	GO AND PUT ANY THING IN THE RACK OF THE STOOL	GO TO OPEN THE CURTAINS	MOVE FROM ONE SOFA TO ANOTHER SOFA		
304QEQWKZP5BUT87NB2NLRRZXIN0O5	3Q5AG2X64SLMDIWU7KHFYVLDTA8MVL	Describe 5 things you can do in this image	Please view the image and list 5 actions that you could do in this space.	"image, tag, picture, photo, action, goal"	$0.10	Sun Apr 17 22:51:01 PDT 2016	5	BatchId:2359893;	3600	86400	Sun Apr 24 22:51:01 PDT 2016			34T446B1C1ZC7N8YN8YXEBT2ZY90CW	A1WD0DK58AKBVE	Approved	Mon Apr 18 02:07:34 PDT 2016	Mon Apr 18 02:08:30 PDT 2016	Tue Apr 19 02:08:30 PDT 2016	2016-04-19 09:10:16 UTC			56	100% (15/15)	100% (15/15)	0% (0/0)	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_aontpaplvdyffxyn.jpg	watch tv	have tea or coffee	will sit in sofa	wil sleep at sofa	can read books		
304QEQWKZP5BUT87NB2NLRRZXIN0O5	3Q5AG2X64SLMDIWU7KHFYVLDTA8MVL	Describe 5 things you can do in this image	Please view the image and list 5 actions that you could do in this space.	"image, tag, picture, photo, action, goal"	$0.10	Sun Apr 17 22:51:01 PDT 2016	5	BatchId:2359893;	3600	86400	Sun Apr 24 22:51:01 PDT 2016			3AAJC4I4FHDWHMKU1USB7E9J7P0JZK	A1KIMT9A4JOKL3	Approved	Sun Apr 17 23:39:35 PDT 2016	Sun Apr 17 23:40:33 PDT 2016	Mon Apr 18 23:40:33 PDT 2016	2016-04-19 06:45:16 UTC			58	100% (51/51)	100% (51/51)	0% (0/0)	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_aontpaplvdyffxyn.jpg	take a nap	smell the flowers	roast marshmellows	lights the candles on the table	put feet up on ottoman		
304QEQWKZP5BUT87NB2NLRRZXIN0O5	3Q5AG2X64SLMDIWU7KHFYVLDTA8MVL	Describe 5 things you can do in this image	Please view the image and list 5 actions that you could do in this space.	"image, tag, picture, photo, action, goal"	$0.10	Sun Apr 17 22:51:01 PDT 2016	5	BatchId:2359893;	3600	86400	Sun Apr 24 22:51:01 PDT 2016			3FTF2T8WLS33HF2G4VHRJG1YUINW9F	A3D6IPJ4RBCNVY	Approved	Mon Apr 18 03:27:33 PDT 2016	Mon Apr 18 03:37:54 PDT 2016	Tue Apr 19 03:37:54 PDT 2016	2016-04-19 10:40:16 UTC			621	100% (16/16)	100% (16/16)	0% (0/0)	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_aontpaplvdyffxyn.jpg	have a cup of coffee	sit with friends	relax on the couch	play an indoor sitting game	eat dinner with family		
304QEQWKZP5BUT87NB2NLRRZXIN0O5	3Q5AG2X64SLMDIWU7KHFYVLDTA8MVL	Describe 5 things you can do in this image	Please view the image and list 5 actions that you could do in this space.	"image, tag, picture, photo, action, goal"	$0.10	Sun Apr 17 22:51:01 PDT 2016	5	BatchId:2359893;	3600	86400	Sun Apr 24 22:51:01 PDT 2016			3WLEIWSYHP2AK5MSONGC8QJX9OX2HQ	A1T76DXM1QUEB5	Approved	Mon Apr 18 00:11:42 PDT 2016	Mon Apr 18 00:15:16 PDT 2016	Tue Apr 19 00:15:16 PDT 2016	2016-04-19 07:20:16 UTC			214	100% (7/7)	100% (7/7)	0% (0/0)	https://raw.githubusercontent.com/huyouare/mTurkImages/master/living_room/sun_aontpaplvdyffxyn.jpg	GO AND SIT ON THE SOFA	GO TO IN FRONT OF THE TV	SIT ON THE SOFA TAKE THE BOOKS FROM THE TABLE	PUT THE MAGAZINES ON THE TABLE	CLEEN THE FLOOR		
